,Unnamed: 0,LONGITUDE,LATITUDE,DATE_START,DATE_END,FLAG,EQ_NUM,SURFSKINTEMP,SURFAIRTEMP,TOTH2OVAP,TOTO3,TOTCO,TOTCH4,OLR_ARIS,CLROLR_ARIS,OLR_NOAA,MODIS_LST,LABEL_PREDICTION
4206,Fold3.17317,-35.5,-60.5,2006-08-09,2006-08-13,1,134,2,3,6,2,14,1,3,3,9,3,1
4207,Fold3.17318,-35.5,-60.5,2006-08-14,2006-08-18,1,134,1,9,2,5,11,7,9,9,3,3,1
4208,Fold3.17319,-35.5,-59.5,2006-07-25,2006-07-29,1,134,1,7,12,5,15,11,6,5,1,3,1
4209,Fold3.17320,-35.5,-59.5,2006-07-30,2006-08-03,1,134,5,1,2,10,4,7,10,10,3,3,1
4210,Fold3.17321,-35.5,-59.5,2006-08-04,2006-08-08,1,134,9,4,2,2,14,5,4,4,12,3,1
4211,Fold3.17322,-35.5,-59.5,2006-08-09,2006-08-13,1,134,1,1,6,6,14,11,7,7,9,3,1
4212,Fold3.17323,-35.5,-59.5,2006-08-14,2006-08-18,1,134,4,7,1,5,10,6,1,1,7,3,1
4213,Fold3.17324,-35.5,-58.5,2006-07-25,2006-07-29,1,134,1,3,12,5,16,11,8,5,12,3,1
4214,Fold3.17325,-35.5,-58.5,2006-07-30,2006-08-03,1,134,2,1,2,1,4,7,4,4,3,3,1
4215,Fold3.17326,-35.5,-58.5,2006-08-04,2006-08-08,1,134,4,1,5,3,4,6,3,5,9,3,1
4216,Fold3.17327,-35.5,-58.5,2006-08-09,2006-08-13,1,134,1,6,6,8,2,11,7,7,8,3,1
4217,Fold3.17328,-35.5,-58.5,2006-08-14,2006-08-18,1,134,1,1,2,6,7,5,1,11,7,3,1
4218,Fold3.17329,-36.5,-63.5,2006-07-25,2006-07-29,1,134,9,7,12,3,4,8,8,8,3,3,1
4219,Fold3.17330,-36.5,-63.5,2006-07-30,2006-08-03,1,134,9,1,2,10,14,5,4,4,6,3,1
4220,Fold3.17331,-36.5,-63.5,2006-08-04,2006-08-08,1,134,9,4,11,15,2,2,8,8,9,3,1
4221,Fold3.17332,-36.5,-63.5,2006-08-09,2006-08-13,1,134,2,2,10,6,12,10,4,4,7,3,1
4222,Fold3.17333,-36.5,-63.5,2006-08-14,2006-08-18,1,134,5,4,2,10,10,7,5,5,6,3,1
4223,Fold3.17334,-36.5,-62.5,2006-07-25,2006-07-29,1,134,9,10,10,14,16,8,8,8,3,3,1
4224,Fold3.17335,-36.5,-62.5,2006-07-30,2006-08-03,1,134,9,1,5,10,12,5,6,6,12,3,1
4225,Fold3.17336,-36.5,-62.5,2006-08-04,2006-08-08,1,134,9,1,7,2,2,5,8,8,7,3,1
4226,Fold3.17337,-36.5,-62.5,2006-08-09,2006-08-13,1,134,10,2,10,6,11,1,4,4,4,3,1
4227,Fold3.17338,-36.5,-62.5,2006-08-14,2006-08-18,1,134,4,5,7,10,16,7,7,7,11,3,1
4228,Fold3.17339,-36.5,-61.5,2006-07-25,2006-07-29,1,134,1,2,1,14,16,8,10,5,9,3,1
4229,Fold3.17340,-36.5,-61.5,2006-07-30,2006-08-03,1,134,9,4,1,10,10,5,5,5,6,3,1
4230,Fold3.17341,-36.5,-61.5,2006-08-04,2006-08-08,1,134,10,4,1,2,14,1,5,7,4,3,1
4231,Fold3.17342,-36.5,-61.5,2006-08-09,2006-08-13,1,134,10,9,11,8,11,1,10,10,4,3,1
4232,Fold3.17343,-36.5,-61.5,2006-08-14,2006-08-18,1,134,4,2,10,5,2,7,1,1,9,3,1
4233,Fold3.17344,-36.5,-60.5,2006-07-25,2006-07-29,1,134,9,10,12,14,15,11,5,5,3,3,1
4234,Fold3.17345,-36.5,-60.5,2006-07-30,2006-08-03,1,134,7,4,2,1,15,5,5,5,1,3,1
4235,Fold3.17346,-36.5,-60.5,2006-08-04,2006-08-08,1,134,9,1,2,2,14,5,2,2,12,3,1
4236,Fold3.17347,-36.5,-60.5,2006-08-09,2006-08-13,1,134,8,7,1,2,1,6,7,7,7,3,1
4237,Fold3.17348,-36.5,-60.5,2006-08-14,2006-08-18,1,134,10,9,2,8,3,3,9,9,3,3,1
4238,Fold3.17349,-36.5,-59.5,2006-07-25,2006-07-29,1,134,1,7,1,5,15,11,10,5,4,3,1
4239,Fold3.17350,-36.5,-59.5,2006-07-30,2006-08-03,1,134,2,1,2,1,14,7,8,6,3,3,1
4240,Fold3.17351,-36.5,-59.5,2006-08-04,2006-08-08,1,134,5,4,2,2,8,2,3,4,6,3,1
4241,Fold3.17352,-36.5,-59.5,2006-08-09,2006-08-13,1,134,4,3,6,17,11,5,7,12,7,3,1
4242,Fold3.17353,-36.5,-59.5,2006-08-14,2006-08-18,1,134,4,10,2,5,12,6,12,5,3,3,1
4243,Fold3.17354,-36.5,-58.5,2006-07-25,2006-07-29,1,134,1,3,5,5,16,11,12,7,6,3,1
4244,Fold3.17355,-36.5,-58.5,2006-07-30,2006-08-03,1,134,6,1,2,1,4,7,9,11,3,3,1
4245,Fold3.17356,-36.5,-58.5,2006-08-04,2006-08-08,1,134,9,4,2,3,14,3,4,4,6,3,1
4246,Fold3.17357,-36.5,-58.5,2006-08-09,2006-08-13,1,134,7,3,6,3,14,11,7,7,7,3,1
4247,Fold3.17358,-36.5,-58.5,2006-08-14,2006-08-18,1,134,1,1,2,6,4,5,11,11,1,3,1
4248,Fold3.18259,-60.5,-29.5,2010-12-05,2010-12-09,1,8,5,5,2,6,11,6,3,3,6,1,1
4249,Fold3.18260,-60.5,-29.5,2010-12-10,2010-12-14,1,8,9,7,1,15,6,8,12,12,5,1,1
4250,Fold3.18261,-60.5,-29.5,2010-12-15,2010-12-19,1,8,1,1,7,12,7,5,11,11,2,3,1
4251,Fold3.18262,-60.5,-29.5,2010-12-20,2010-12-24,1,8,6,3,12,6,9,10,1,1,6,2,1
4252,Fold3.18263,-60.5,-29.5,2010-12-25,2010-12-29,1,8,10,5,11,9,11,1,5,5,5,2,1
4253,Fold3.18264,-60.5,-28.5,2010-12-05,2010-12-09,1,8,2,9,11,17,11,6,1,1,5,1,1
4254,Fold3.18265,-60.5,-28.5,2010-12-10,2010-12-14,1,8,9,7,1,15,16,8,8,8,7,1,1
4255,Fold3.18266,-60.5,-28.5,2010-12-15,2010-12-19,1,8,1,5,11,2,7,1,11,11,8,3,1
4256,Fold3.18267,-60.5,-28.5,2010-12-20,2010-12-24,1,8,6,2,10,6,9,10,1,1,6,2,1
4257,Fold3.18268,-60.5,-28.5,2010-12-25,2010-12-29,1,8,10,1,7,12,12,1,5,5,5,2,1
4258,Fold3.18269,-60.5,-27.5,2010-12-05,2010-12-09,1,8,2,2,10,16,2,10,3,3,5,1,1
4259,Fold3.18270,-60.5,-27.5,2010-12-10,2010-12-14,1,8,9,7,1,12,6,8,8,8,7,1,1
4260,Fold3.18271,-60.5,-27.5,2010-12-15,2010-12-19,1,8,1,5,11,2,4,1,11,11,8,3,1
4261,Fold3.18272,-60.5,-27.5,2010-12-20,2010-12-24,1,8,2,10,11,16,9,6,1,1,6,2,1
4262,Fold3.18273,-60.5,-27.5,2010-12-25,2010-12-29,1,8,10,4,9,11,10,1,5,5,5,2,1
4263,Fold3.18274,-60.5,-26.5,2010-12-05,2010-12-09,1,8,8,2,10,4,2,10,3,3,5,1,1
4264,Fold3.18275,-60.5,-26.5,2010-12-10,2010-12-14,1,8,9,7,1,5,6,8,8,8,5,1,1
4265,Fold3.18276,-60.5,-26.5,2010-12-15,2010-12-19,1,8,10,5,11,13,4,1,8,8,2,3,1
4266,Fold3.18277,-60.5,-26.5,2010-12-20,2010-12-24,1,8,9,10,11,4,3,4,3,3,6,3,1
4267,Fold3.18278,-60.5,-26.5,2010-12-25,2010-12-29,1,8,10,4,9,11,10,2,7,7,7,2,1
4268,Fold3.18279,-60.5,-25.5,2010-12-05,2010-12-09,1,8,2,2,10,6,3,3,3,3,5,1,1
4269,Fold3.18280,-60.5,-25.5,2010-12-10,2010-12-14,1,8,5,3,1,10,6,2,3,3,5,1,1
4270,Fold3.18281,-60.5,-25.5,2010-12-15,2010-12-19,1,8,10,5,11,13,4,1,7,7,2,3,1
4271,Fold3.18282,-60.5,-25.5,2010-12-20,2010-12-24,1,8,3,5,2,4,3,1,12,12,6,3,1
4272,Fold3.18283,-60.5,-25.5,2010-12-25,2010-12-29,1,8,4,4,11,5,11,6,3,3,7,2,1
4273,Fold3.18284,-60.5,-24.5,2010-12-05,2010-12-09,1,8,9,6,10,3,5,3,1,1,5,1,1
4274,Fold3.18285,-60.5,-24.5,2010-12-10,2010-12-14,1,8,5,6,8,10,6,2,11,11,7,1,1
4275,Fold3.18286,-60.5,-24.5,2010-12-15,2010-12-19,1,8,10,5,11,13,4,1,5,7,2,3,1
4276,Fold3.18287,-60.5,-24.5,2010-12-20,2010-12-24,1,8,10,4,2,7,3,6,12,12,6,3,1
4277,Fold3.18288,-60.5,-24.5,2010-12-25,2010-12-29,1,8,1,5,2,5,11,6,8,8,5,2,1
4278,Fold3.18289,-61.5,-29.5,2010-12-05,2010-12-09,1,8,2,5,11,6,11,6,3,3,6,1,1
4279,Fold3.18290,-61.5,-29.5,2010-12-10,2010-12-14,1,8,5,4,1,15,6,2,8,8,5,1,1
4280,Fold3.18291,-61.5,-29.5,2010-12-15,2010-12-19,1,8,1,1,7,15,7,5,11,2,2,3,1
4281,Fold3.18292,-61.5,-29.5,2010-12-20,2010-12-24,1,8,6,6,12,17,9,10,9,9,6,3,1
4282,Fold3.18293,-61.5,-29.5,2010-12-25,2010-12-29,1,8,10,5,2,9,11,1,5,5,5,2,1
4283,Fold3.18294,-61.5,-28.5,2010-12-05,2010-12-09,1,8,2,9,2,6,11,6,3,3,5,1,1
4284,Fold3.18295,-61.5,-28.5,2010-12-10,2010-12-14,1,8,9,7,1,15,6,8,8,8,7,1,1
4285,Fold3.18296,-61.5,-28.5,2010-12-15,2010-12-19,1,8,1,5,11,2,7,1,6,6,8,3,1
4286,Fold3.18297,-61.5,-28.5,2010-12-20,2010-12-24,1,8,8,6,10,6,9,10,1,1,6,2,1
4287,Fold3.18298,-61.5,-28.5,2010-12-25,2010-12-29,1,8,10,4,9,12,10,1,5,5,5,2,1
4288,Fold3.18299,-61.5,-27.5,2010-12-05,2010-12-09,1,8,2,2,10,6,2,10,3,3,5,1,1
4289,Fold3.18300,-61.5,-27.5,2010-12-10,2010-12-14,1,8,9,7,1,12,1,8,8,8,7,1,1
4290,Fold3.18301,-61.5,-27.5,2010-12-15,2010-12-19,1,8,1,5,11,9,7,1,11,11,8,3,1
4291,Fold3.18302,-61.5,-27.5,2010-12-20,2010-12-24,1,8,2,6,2,6,9,6,1,1,6,3,1
4292,Fold3.18303,-61.5,-27.5,2010-12-25,2010-12-29,1,8,4,4,9,11,10,2,5,7,5,2,1
4293,Fold3.18304,-61.5,-26.5,2010-12-05,2010-12-09,1,8,8,2,10,3,2,10,3,3,5,1,1
4294,Fold3.18305,-61.5,-26.5,2010-12-10,2010-12-14,1,8,9,4,1,5,6,8,8,8,5,1,1
4295,Fold3.18306,-61.5,-26.5,2010-12-15,2010-12-19,1,8,10,5,11,9,4,1,5,5,2,3,1
4296,Fold3.18307,-61.5,-26.5,2010-12-20,2010-12-24,1,8,8,10,2,4,3,6,3,3,6,2,1
4297,Fold3.18308,-61.5,-26.5,2010-12-25,2010-12-29,1,8,9,4,9,11,10,2,3,3,5,2,1
4298,Fold3.18309,-61.5,-25.5,2010-12-05,2010-12-09,1,8,2,2,10,3,11,3,3,3,5,1,1
4299,Fold3.18310,-61.5,-25.5,2010-12-10,2010-12-14,1,8,5,7,1,5,6,8,3,3,5,1,1
4300,Fold3.18311,-61.5,-25.5,2010-12-15,2010-12-19,1,8,10,5,11,13,4,1,7,7,2,3,1
4301,Fold3.18312,-61.5,-25.5,2010-12-20,2010-12-24,1,8,2,1,2,4,3,6,12,12,6,2,1
4302,Fold3.18313,-61.5,-25.5,2010-12-25,2010-12-29,1,8,4,4,9,5,11,2,8,8,7,2,0
4303,Fold3.18314,-61.5,-24.5,2010-12-05,2010-12-09,1,8,9,9,10,3,7,3,3,3,5,1,1
4304,Fold3.18315,-61.5,-24.5,2010-12-10,2010-12-14,1,8,6,6,10,6,3,7,5,5,7,1,1
4305,Fold3.18316,-61.5,-24.5,2010-12-15,2010-12-19,1,8,10,5,11,13,4,1,7,7,2,3,1
4306,Fold3.18317,-61.5,-24.5,2010-12-20,2010-12-24,1,8,10,4,2,7,3,6,3,3,6,2,1
4307,Fold3.18318,-61.5,-24.5,2010-12-25,2010-12-29,1,8,4,4,11,5,11,6,8,8,7,2,1
4308,Fold3.18319,-62.5,-24.5,2010-12-05,2010-12-09,1,8,9,6,10,10,16,3,1,1,5,1,1
4309,Fold3.18320,-62.5,-24.5,2010-12-10,2010-12-14,1,8,4,6,8,8,9,9,2,2,7,1,1
4310,Fold3.18321,-62.5,-24.5,2010-12-15,2010-12-19,1,8,10,5,11,13,4,1,5,5,2,3,1
4311,Fold3.18322,-62.5,-24.5,2010-12-20,2010-12-24,1,8,10,1,5,4,3,6,1,1,6,2,1
4312,Fold3.18323,-62.5,-24.5,2010-12-25,2010-12-29,1,8,6,4,9,1,11,2,1,1,7,2,1
4313,Fold3.18324,-62.5,-25.5,2010-12-05,2010-12-09,1,8,8,2,10,10,16,10,3,3,5,1,1
4314,Fold3.18325,-62.5,-25.5,2010-12-10,2010-12-14,1,8,1,3,1,13,9,9,8,8,5,1,1
4315,Fold3.18326,-62.5,-25.5,2010-12-15,2010-12-19,1,8,10,5,11,9,4,1,5,5,2,3,1
4316,Fold3.18327,-62.5,-25.5,2010-12-20,2010-12-24,1,8,5,1,2,6,3,6,3,3,6,2,1
4317,Fold3.18328,-62.5,-25.5,2010-12-25,2010-12-29,1,8,1,2,3,1,13,2,1,1,7,2,1
4318,Fold3.18329,-62.5,-26.5,2010-12-05,2010-12-09,1,8,6,2,10,10,2,10,3,3,5,1,1
4319,Fold3.18330,-62.5,-26.5,2010-12-10,2010-12-14,1,8,1,3,1,15,6,9,8,8,5,1,1
4320,Fold3.18331,-62.5,-26.5,2010-12-15,2010-12-19,1,8,10,1,11,9,4,1,5,5,2,3,1
4321,Fold3.18332,-62.5,-26.5,2010-12-20,2010-12-24,1,8,5,10,11,4,11,6,3,3,6,2,1
4322,Fold3.18333,-62.5,-26.5,2010-12-25,2010-12-29,1,8,9,8,4,1,13,2,1,1,5,2,1
4323,Fold3.18334,-62.5,-27.5,2010-12-05,2010-12-09,1,8,6,10,10,3,4,3,3,3,5,1,1
4324,Fold3.18335,-62.5,-27.5,2010-12-10,2010-12-14,1,8,1,7,1,8,6,8,11,11,7,3,1
4325,Fold3.18336,-62.5,-27.5,2010-12-15,2010-12-19,1,8,10,5,11,9,4,1,6,6,2,3,1
4326,Fold3.18337,-62.5,-27.5,2010-12-20,2010-12-24,1,8,2,10,10,3,9,6,1,1,6,2,1
4327,Fold3.18338,-62.5,-27.5,2010-12-25,2010-12-29,1,8,1,4,9,11,11,2,6,6,5,2,1
4328,Fold3.18339,-62.5,-28.5,2010-12-05,2010-12-09,1,8,6,10,11,6,11,6,1,1,5,1,1
4329,Fold3.18340,-62.5,-28.5,2010-12-10,2010-12-14,1,8,9,7,1,12,6,8,7,7,5,1,1
4330,Fold3.18341,-62.5,-28.5,2010-12-15,2010-12-19,1,8,1,5,11,12,4,1,6,6,2,3,1
4331,Fold3.18342,-62.5,-28.5,2010-12-20,2010-12-24,1,8,6,6,12,3,9,10,1,1,6,2,1
4332,Fold3.18343,-62.5,-28.5,2010-12-25,2010-12-29,1,8,9,4,9,12,11,2,8,8,5,2,1
4333,Fold3.18344,-62.5,-29.5,2010-12-05,2010-12-09,1,8,2,5,11,6,2,6,1,1,6,1,1
4334,Fold3.18345,-62.5,-29.5,2010-12-10,2010-12-14,1,8,9,7,1,15,6,8,12,12,5,1,1
4335,Fold3.18346,-62.5,-29.5,2010-12-15,2010-12-19,1,8,1,3,5,15,4,9,4,4,2,3,1
4336,Fold3.18347,-62.5,-29.5,2010-12-20,2010-12-24,1,8,6,6,6,17,11,11,9,9,6,2,1
4337,Fold3.18348,-62.5,-29.5,2010-12-25,2010-12-29,1,8,1,5,11,9,11,1,5,5,5,2,0
4338,Fold3.18349,-63.5,-29.5,2010-12-05,2010-12-09,1,8,3,5,2,10,10,6,1,1,6,4,1
4339,Fold3.18350,-63.5,-29.5,2010-12-10,2010-12-14,1,8,9,4,7,15,6,2,8,8,7,1,1
4340,Fold3.18351,-63.5,-29.5,2010-12-15,2010-12-19,1,8,7,3,6,15,4,11,6,6,2,3,1
4341,Fold3.18352,-63.5,-29.5,2010-12-20,2010-12-24,1,8,4,3,6,17,11,11,1,1,6,3,1
4342,Fold3.18353,-63.5,-29.5,2010-12-25,2010-12-29,1,8,1,5,11,9,8,1,2,2,5,2,1
4343,Fold3.18354,-63.5,-28.5,2010-12-05,2010-12-09,1,8,8,8,10,10,10,6,2,2,5,1,1
4344,Fold3.18355,-63.5,-28.5,2010-12-10,2010-12-14,1,8,5,4,9,12,6,2,8,8,5,3,1
4345,Fold3.18356,-63.5,-28.5,2010-12-15,2010-12-19,1,8,1,1,7,12,4,5,6,6,2,3,1
4346,Fold3.18357,-63.5,-28.5,2010-12-20,2010-12-24,1,8,6,6,12,17,7,11,12,12,6,2,1
4347,Fold3.18358,-63.5,-28.5,2010-12-25,2010-12-29,1,8,4,4,9,11,2,2,1,1,5,2,1
4348,Fold3.18359,-63.5,-27.5,2010-12-05,2010-12-09,1,8,6,8,11,15,16,6,11,11,5,1,1
4349,Fold3.18360,-63.5,-27.5,2010-12-10,2010-12-14,1,8,1,7,1,15,6,2,11,11,7,1,1
4350,Fold3.18361,-63.5,-27.5,2010-12-15,2010-12-19,1,8,1,1,11,9,4,1,6,6,2,3,1
4351,Fold3.18362,-63.5,-27.5,2010-12-20,2010-12-24,1,8,8,6,10,3,7,10,10,10,6,3,1
4352,Fold3.18363,-63.5,-27.5,2010-12-25,2010-12-29,1,8,9,4,9,8,5,2,2,2,5,2,1
4353,Fold3.18364,-63.5,-26.5,2010-12-05,2010-12-09,1,8,6,8,2,14,1,6,2,2,3,1,1
4354,Fold3.18365,-63.5,-26.5,2010-12-10,2010-12-14,1,8,1,3,5,15,6,8,8,8,5,1,1
4355,Fold3.18366,-63.5,-26.5,2010-12-15,2010-12-19,1,8,4,5,11,9,4,1,5,5,2,3,1
4356,Fold3.18367,-63.5,-26.5,2010-12-20,2010-12-24,1,8,5,2,10,6,9,3,1,1,6,2,1
4357,Fold3.18368,-63.5,-26.5,2010-12-25,2010-12-29,1,8,9,7,1,1,11,8,1,1,5,2,1
4358,Fold3.18369,-63.5,-25.5,2010-12-05,2010-12-09,1,8,10,1,2,10,2,6,2,2,5,1,1
4359,Fold3.18370,-63.5,-25.5,2010-12-10,2010-12-14,1,8,7,1,5,13,9,11,8,8,5,1,1
4360,Fold3.18371,-63.5,-25.5,2010-12-15,2010-12-19,1,8,1,5,11,8,4,1,5,5,2,3,1
4361,Fold3.18372,-63.5,-25.5,2010-12-20,2010-12-24,1,8,9,9,2,6,3,2,1,1,6,2,1
4362,Fold3.18373,-63.5,-25.5,2010-12-25,2010-12-29,1,8,1,2,10,1,2,2,2,2,7,2,1
4363,Fold3.18374,-63.5,-24.5,2010-12-05,2010-12-09,1,8,4,9,9,10,10,6,2,2,5,1,1
4364,Fold3.18375,-63.5,-24.5,2010-12-10,2010-12-14,1,8,1,3,1,2,9,9,2,2,7,1,1
4365,Fold3.18376,-63.5,-24.5,2010-12-15,2010-12-19,1,8,1,5,11,8,4,1,5,5,2,3,1
4366,Fold3.18377,-63.5,-24.5,2010-12-20,2010-12-24,1,8,5,6,8,4,3,2,1,1,6,2,1
4367,Fold3.18378,-63.5,-24.5,2010-12-25,2010-12-29,1,8,4,9,10,1,11,2,2,2,7,2,1
4368,Fold3.18379,-64.5,-29.5,2010-12-05,2010-12-09,1,8,8,5,2,10,14,6,6,6,6,1,1
4369,Fold3.18380,-64.5,-29.5,2010-12-10,2010-12-14,1,8,9,7,1,15,6,2,8,8,7,3,1
4370,Fold3.18381,-64.5,-29.5,2010-12-15,2010-12-19,1,8,1,3,5,15,16,5,6,6,2,2,1
4371,Fold3.18382,-64.5,-29.5,2010-12-20,2010-12-24,1,8,1,3,6,17,9,11,9,9,1,4,1
4372,Fold3.18383,-64.5,-29.5,2010-12-25,2010-12-29,1,8,4,4,9,12,7,5,4,4,5,2,1
4373,Fold3.18384,-64.5,-28.5,2010-12-05,2010-12-09,1,8,6,9,11,8,2,6,11,11,6,1,1
4374,Fold3.18385,-64.5,-28.5,2010-12-10,2010-12-14,1,8,9,7,1,15,6,8,6,6,7,1,1
4375,Fold3.18386,-64.5,-28.5,2010-12-15,2010-12-19,1,8,1,1,5,15,12,5,6,6,2,3,1
4376,Fold3.18387,-64.5,-28.5,2010-12-20,2010-12-24,1,8,6,3,6,5,9,11,9,9,6,2,1
4377,Fold3.18388,-64.5,-28.5,2010-12-25,2010-12-29,1,8,1,4,9,12,11,2,2,2,5,2,1
4378,Fold3.18389,-64.5,-27.5,2010-12-05,2010-12-09,1,8,6,9,11,8,9,6,11,11,5,1,1
4379,Fold3.18390,-64.5,-27.5,2010-12-10,2010-12-14,1,8,9,7,1,15,6,8,4,4,7,3,1
4380,Fold3.18391,-64.5,-27.5,2010-12-15,2010-12-19,1,8,1,1,5,15,4,5,6,5,2,3,1
4381,Fold3.18392,-64.5,-27.5,2010-12-20,2010-12-24,1,8,8,6,12,8,9,10,9,9,6,2,1
4382,Fold3.18393,-64.5,-27.5,2010-12-25,2010-12-29,1,8,1,4,1,8,3,8,1,1,5,2,1
4383,Fold3.18394,-64.5,-26.5,2010-12-05,2010-12-09,1,8,6,10,11,10,7,6,11,11,5,1,1
4384,Fold3.18395,-64.5,-26.5,2010-12-10,2010-12-14,1,8,1,6,8,15,6,8,5,5,5,3,1
4385,Fold3.18396,-64.5,-26.5,2010-12-15,2010-12-19,1,8,1,1,11,2,4,1,10,10,2,3,1
4386,Fold3.18397,-64.5,-26.5,2010-12-20,2010-12-24,1,8,6,2,10,6,9,10,9,9,6,2,1
4387,Fold3.18398,-64.5,-26.5,2010-12-25,2010-12-29,1,8,1,3,5,17,11,2,1,9,5,2,1
4388,Fold3.18399,-64.5,-25.5,2010-12-05,2010-12-09,1,8,8,9,11,10,7,6,11,11,5,1,1
4389,Fold3.18400,-64.5,-25.5,2010-12-10,2010-12-14,1,8,1,1,6,12,1,11,4,4,5,3,1
4390,Fold3.18401,-64.5,-25.5,2010-12-15,2010-12-19,1,8,1,1,11,13,4,1,5,5,2,3,1
4391,Fold3.18402,-64.5,-25.5,2010-12-20,2010-12-24,1,8,2,6,8,3,8,3,8,8,6,2,0
4392,Fold3.18403,-64.5,-25.5,2010-12-25,2010-12-29,1,8,1,8,1,17,3,8,2,2,7,2,1
4393,Fold3.18404,-64.5,-24.5,2010-12-05,2010-12-09,1,8,8,9,2,10,3,6,2,2,5,3,0
4394,Fold3.18405,-64.5,-24.5,2010-12-10,2010-12-14,1,8,1,1,5,16,3,9,3,3,7,1,1
4395,Fold3.18406,-64.5,-24.5,2010-12-15,2010-12-19,1,8,1,1,11,8,4,5,6,6,2,3,1
4396,Fold3.18407,-64.5,-24.5,2010-12-20,2010-12-24,1,8,5,6,6,3,5,7,2,2,6,2,1
4397,Fold3.18408,-64.5,-24.5,2010-12-25,2010-12-29,1,8,1,5,2,1,2,6,9,9,7,4,1
4398,Fold3.18409,-65.5,-29.5,2010-12-05,2010-12-09,1,8,4,5,2,17,14,6,11,11,12,1,1
4399,Fold3.18410,-65.5,-29.5,2010-12-10,2010-12-14,1,8,5,1,7,15,6,2,12,12,5,1,1
4400,Fold3.18411,-65.5,-29.5,2010-12-15,2010-12-19,1,8,7,1,5,15,16,5,6,6,2,3,1
4401,Fold3.18412,-65.5,-29.5,2010-12-20,2010-12-24,1,8,7,3,6,17,9,11,9,9,5,2,1
4402,Fold3.18413,-65.5,-29.5,2010-12-25,2010-12-29,1,8,4,5,2,12,7,1,6,6,5,2,1
4403,Fold3.18414,-65.5,-28.5,2010-12-05,2010-12-09,1,8,5,9,11,17,2,6,1,9,6,1,1
4404,Fold3.18415,-65.5,-28.5,2010-12-10,2010-12-14,1,8,5,7,1,12,6,8,12,12,7,3,1
4405,Fold3.18416,-65.5,-28.5,2010-12-15,2010-12-19,1,8,7,1,5,15,14,5,5,5,2,3,1
4406,Fold3.18417,-65.5,-28.5,2010-12-20,2010-12-24,1,8,3,3,6,5,3,11,11,11,1,3,1
4407,Fold3.18418,-65.5,-28.5,2010-12-25,2010-12-29,1,8,1,7,1,15,11,2,8,8,5,2,1
4408,Fold3.18419,-65.5,-27.5,2010-12-05,2010-12-09,1,8,8,9,2,17,11,6,11,11,5,3,1
4409,Fold3.18420,-65.5,-27.5,2010-12-10,2010-12-14,1,8,10,5,2,12,6,1,3,3,5,3,1
4410,Fold3.18421,-65.5,-27.5,2010-12-15,2010-12-19,1,8,1,1,5,15,4,5,6,6,2,1,1
4411,Fold3.18422,-65.5,-27.5,2010-12-20,2010-12-24,1,8,8,6,12,3,9,10,8,8,1,2,1
4412,Fold3.18423,-65.5,-27.5,2010-12-25,2010-12-29,1,8,1,1,2,8,3,5,9,9,5,2,1
4413,Fold3.18424,-65.5,-26.5,2010-12-05,2010-12-09,1,8,3,9,11,10,5,6,2,2,5,1,1
4414,Fold3.18425,-65.5,-26.5,2010-12-10,2010-12-14,1,8,4,4,1,12,6,1,5,5,5,3,1
4415,Fold3.18426,-65.5,-26.5,2010-12-15,2010-12-19,1,8,4,5,11,2,4,1,6,6,2,3,1
4416,Fold3.18427,-65.5,-26.5,2010-12-20,2010-12-24,1,8,2,6,10,3,7,10,9,9,1,3,1
4417,Fold3.18428,-65.5,-26.5,2010-12-25,2010-12-29,1,8,1,6,2,17,11,5,8,8,5,3,0
4418,Fold3.18429,-65.5,-25.5,2010-12-05,2010-12-09,1,8,3,5,11,10,14,6,2,2,5,1,1
4419,Fold3.18430,-65.5,-25.5,2010-12-10,2010-12-14,1,8,1,3,1,12,1,9,10,10,5,3,1
4420,Fold3.18431,-65.5,-25.5,2010-12-15,2010-12-19,1,8,4,1,11,13,7,1,5,5,2,3,1
4421,Fold3.18432,-65.5,-25.5,2010-12-20,2010-12-24,1,8,2,9,2,1,7,10,11,11,1,3,1
4422,Fold3.18433,-65.5,-25.5,2010-12-25,2010-12-29,1,8,1,9,2,5,2,5,9,9,5,3,1
4423,Fold3.18434,-65.5,-24.5,2010-12-05,2010-12-09,1,8,8,1,5,3,5,6,2,2,5,1,1
4424,Fold3.18435,-65.5,-24.5,2010-12-10,2010-12-14,1,8,4,1,5,15,16,9,10,5,5,3,1
4425,Fold3.18436,-65.5,-24.5,2010-12-15,2010-12-19,1,8,7,1,11,13,8,5,6,6,2,3,1
4426,Fold3.18437,-65.5,-24.5,2010-12-20,2010-12-24,1,8,5,6,12,17,3,7,11,2,1,1,1
4427,Fold3.18438,-65.5,-24.5,2010-12-25,2010-12-29,1,8,1,5,11,5,13,6,9,9,5,3,1
4428,Fold3.19159,-70.5,15.5,2009-12-14,2009-12-18,1,87,7,5,2,15,12,5,8,8,3,3,1
4429,Fold3.19160,-70.5,15.5,2009-12-19,2009-12-23,1,87,1,3,6,14,1,11,3,3,12,3,1
4430,Fold3.19161,-70.5,15.5,2009-12-24,2009-12-28,1,87,10,10,3,17,1,6,3,3,7,3,1
4431,Fold3.19162,-70.5,15.5,2009-12-29,2010-01-02,1,87,2,5,2,8,5,6,3,3,8,3,1
4432,Fold3.19163,-70.5,15.5,2010-01-03,2010-01-07,1,87,9,1,7,5,3,9,2,9,7,3,1
